,id,Artist(s),Title,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,BMP,Time_Signature,Valence
543,795SM7LI7D1UQ4aguJHBK9,"Original Broadway Cast Recording,Laura Osnes,Melissa Van Der Schyff",You Love Who You Love (feat. Laura Osnes & Melissa Van Der Schyff),0.624,0.505,184560,0.313,0.0,6,0.156,-8.244,1,0.0309,136.074,4,0.303
544,0TWoDC9zXCxJ5dAlQ0XHas,"Original Broadway Cast Recording,Jeremy Jordan",Raise a Little Hell (feat. Jeremy Jordan),0.362,0.445,188880,0.344,0.0,9,0.218,-9.838,0,0.0316,87.863,4,0.238
545,26LM8H5CtM2XQXXnpu4QJX,"Original Broadway Cast Recording,Jeremy Jordan,Laura Osnes",This World Will Remember Us (feat. Jeremy Jordan & Laura Osnes),0.507,0.654,214733,0.489,0.0,4,0.0958,-9.737,1,0.201,119.279,4,0.262
546,1TigSeViyt1B0M16WAHSHR,"Original Broadway Cast Recording,Michael Lanning",Made in America (feat. Michael Lanning),0.569,0.659,185093,0.497,0.0,1,0.381,-7.444,0,0.0695,96.513,4,0.543
547,2MSVqKttkKXYLsN2nsVZ0Q,"Original Broadway Cast Recording,Laura Osnes,Jeremy Jordan",Too Late to Turn Back Now (feat. Laura Osnes & Jeremy Jordan),0.288,0.588,164960,0.695,0.0,7,0.181,-7.302,1,0.0918,104.831,4,0.644
548,4rAnkBRBkMqa3aPXyh6geO,"Original Broadway Cast Recording,Melissa Van Der Schyff",That’s What You Call a Dream (feat. Melissa Van Der Schyff),0.923,0.397,157800,0.0768,0.0,1,0.1,-17.16,0,0.0452,101.699,5,0.13
549,4fXcYnTMcgVAram9ibRYtg,"Original Broadway Cast Recording,Jeremy Jordan,Laura Osnes",What Was Good Enough for You (feat. Jeremy Jordan & Laura Osnes),0.718,0.387,234613,0.239,0.0,4,0.0935,-10.734,0,0.0338,113.217,3,0.218
550,3YAr8MLu0W5N5l2dmBLN7C,"Original Broadway Cast Recording,Jeremy Jordan",Bonnie (feat. Jeremy Jordan),0.85,0.399,151000,0.0581,0.0,9,0.0932,-17.203,1,0.0774,87.349,5,0.3
551,1jul3awjYWV3ISCnqMMezh,"Original Broadway Cast Recording,Jeremy Jordan,Claybourne Elder,Louis Hobson","Raise a Little Hell (Reprise) (feat. Jeremy Jordan, Claybourne Elder & Louis Hobson)",0.0919,0.493,145533,0.632,0.0,2,0.0789,-8.64,1,0.0355,93.301,4,0.636
552,5bRVFXLgWY9fWjOXnnyC4p,"Original Broadway Cast Recording,Laura Osnes",Dyin’ ain’t so Bad (feat. Laura Osnes),0.866,0.378,210520,0.145,0.0,0,0.0853,-13.869,1,0.0489,125.761,4,0.166
553,6WNwlxXtQpr4h2gIJTG7fN,"Original Broadway Cast Recording,Laura Osnes,Jeremy Jordan",Dyin’ ain’t so Bad (Reprise) (feat. Laura Osnes & Jeremy Jordan),0.959,0.396,112240,0.0301,0.0,11,0.116,-20.427,1,0.0474,109.801,4,0.163
554,32LJR20n7va12RxlntRI1j,"Original Broadway Cast Recording,Laura Osnes",How ‘Bout a Dance (Reprise) (feat. Laura Osnes),0.777,0.177,99666,0.168,0.491,7,0.119,-16.388,1,0.0321,97.162,4,0.0799
555,1pmNVrH9zkGHww8w9Ty1zq,"Original Broadway Cast Recording,Jeremy Jordan,Laura Osnes,Frank Wildhorn","Bonus Track: This Never Happened Before (feat. Jeremy Jordan, Laura Osnes & Frank Wildhorn)",0.971,0.455,166626,0.0826,0.0,3,0.112,-16.15,1,0.0418,131.35,4,0.282
556,5ptOksCXMZRFRoBL99Etbb,If/Then: A New Musical Orchestra,Prologue,0.965,0.269,25160,0.12,0.603,2,0.455,-16.737,1,0.0384,115.498,1,0.226
557,7M4HsYd5byMDLVT6YZrL7T,Idina Menzel,What If?,0.651,0.465,283013,0.384,0.0,9,0.283,-9.971,1,0.0345,71.005,4,0.312
558,4XX01rQV687m5gvEZK1EkA,LaChanze,It's a Sign,0.72,0.606,188840,0.497,0.0,0,0.299,-7.876,0,0.167,125.533,4,0.74
559,3BKcGSkFwtLmgxtmPxgnqT,"Idina Menzel,Jerry Dixon",A Map of New York,0.784,0.342,294213,0.524,0.0,11,0.0841,-8.781,1,0.075,170.57,4,0.406
560,4NiDM85CH85zSSr1Zz8rBI,James Snyder,You Never Know,0.925,0.325,192920,0.14,3.03e-05,9,0.0831,-14.955,1,0.0365,148.636,4,0.261
561,33rptrbpanCqQ8pUUssCcR,"Anthony Rapp,Idina Menzel,James Snyder,LaChanze,Jenn Colella",Ain't No Man Manhattan,0.608,0.509,225626,0.505,0.0,7,0.321,-8.439,1,0.0405,89.361,4,0.548
562,38dJhEBv1uvC2AmLTMABgl,Idina Menzel,What the F**k?,0.861,0.444,170880,0.331,0.0,9,0.0767,-10.15,1,0.0424,109.806,1,0.468
563,2u002HwBk93f07vuuE19UN,"Idina Menzel,James Snyder",Here I Go,0.74,0.358,186640,0.372,0.0,4,0.106,-8.214,1,0.0305,130.575,4,0.245
564,5Bpem61FgXe1A9jbOxP6hG,Anthony Rapp,You Don't Need to Love Me,0.897,0.389,177040,0.187,0.0,8,0.122,-14.165,1,0.0343,140.645,4,0.364
565,56ZBhCCFQLuIs2qPnt0EVK,"Idina Menzel,LaChanze,Jenn Colella,Tamika Lawrence",No More Wasted Time,0.755,0.524,221040,0.476,0.0,1,0.104,-7.746,1,0.0484,126.807,4,0.434
566,5fRw4Fxzc5kHF9DgvMmDqp,"Idina Menzel,LaChanze,Jenn Colella,Anthony Rapp,Jason Tam,Tamika Lawrence,Jerry Dixon",Surprise,0.778,0.486,223426,0.439,0.0,2,0.381,-8.488,1,0.0815,118.339,4,0.568
567,4UTiSCXWyODkR0ScyIlnnj,"Idina Menzel,Anthony Rapp,James Snyder,LaChanze,Jenn Colella,Jason Tam",This Day / Walking by a Wedding,0.832,0.489,320933,0.435,0.0,4,0.488,-8.988,1,0.04,102.462,1,0.499
568,44zIFGGk5lL08rDZ4CI3W9,James Snyder,"Hey, Kid",0.85,0.34,218546,0.322,4.95e-06,5,0.124,-11.829,1,0.0451,81.437,1,0.509
569,3yjuNPkPEJSfMbPbp4xjR3,"Idina Menzel,Anthony Rapp",Some Other Me,0.865,0.33,220146,0.281,0.0,1,0.109,-10.478,1,0.045,184.077,3,0.3
570,3Uefgo7FfX7kDKR8QbA8fB,"Jason Tam,Anthony Rapp",Best Worst Mistake,0.719,0.378,175093,0.45,0.0,10,0.129,-9.126,1,0.236,193.56,3,0.58
571,5Qm3k5U1b1AnrRRIuwLCWA,"Idina Menzel,James Snyder",I Hate You,0.923,0.411,282306,0.243,0.0,10,0.0974,-11.572,0,0.0564,136.354,4,0.278
572,0ZxYh1GLOPiGA6oUNy0py6,Jerry Dixon,A Map of New York (Reprise),0.904,0.391,57013,0.196,0.0,8,0.0819,-16.575,1,0.0669,86.166,5,0.207
573,4tYk40Vs6CLY7k2TG4XDlI,Idina Menzel,You Learn to Live Without,0.859,0.326,220613,0.2,0.0,6,0.109,-11.599,1,0.0341,145.329,4,0.213
574,6YcX9453cDG7DvE1s3Z2Md,"Idina Menzel,Joe Aaron Reid",The Moment Explodes,0.897,0.442,140666,0.4,2.8e-05,1,0.103,-8.294,0,0.0374,143.544,4,0.208
575,0rvJa1E4TcbJ9TuQl2dkdJ,"Idina Menzel,LaChanze,Jenn Colella",Love While You Can,0.866,0.455,212693,0.471,0.0,2,0.113,-7.28,1,0.0403,88.7,4,0.19
576,5XXwsMA62jicrFKvE39EOg,Jason Tam,What Would You Do?,0.937,0.194,107760,0.186,0.0444,9,0.245,-17.542,1,0.0417,172.946,5,0.231
577,1lO05gLIDY3HgGmQMWAGXH,Idina Menzel,Always Starting Over,0.794,0.318,282586,0.427,2.05e-06,7,0.147,-8.661,1,0.0356,138.26,4,0.204
578,2fWRJUfdwlRUC4KZDPPJP1,Idina Menzel,What If? (Reprise),0.901,0.276,92546,0.32,5.33e-05,9,0.128,-9.966,1,0.0369,84.086,4,0.117
579,6fw8fb3ZFlfFJ2vHUQE0Zr,"Stephen Flaherty,David Holcenberg,Steve Marzullo",Overture Seussical - Original Broadway Cast Recording,0.0114,0.301,58746,0.614,0.724,2,0.187,-10.037,1,0.0714,166.197,4,0.474
580,1s3o5GqisqVCKRiCG2gJSN,"Lynn Ahrens,Stephen Flaherty,David Shiner","Oh, The Thinks You Can Think - Original Broadway Cast Recording",0.437,0.693,231640,0.567,0.0,0,0.287,-9.812,1,0.482,145.096,4,0.855
581,18J4ioZBe3MrgPepR0HQ49,Kevin Chamberlin,Horton Hears A Who - Original Broadway Cast Recording,0.572,0.596,157733,0.275,0.0,9,0.103,-15.528,1,0.239,87.35,4,0.53
582,5o9wqzWBYQmuPBOYZGsrkI,"Lynn Ahrens,Stephen Flaherty,David Engel,Tom Plotkin,Eric Jordan Young",Biggest Blame Fool - Original Broadway Cast Recording,0.518,0.53,235693,0.684,0.0,10,0.283,-9.084,1,0.585,169.732,4,0.519
583,4hG6UXPhxt4HXPOILQTyj5,Stuart Zagnit,Here On Who - Original Broadway Cast Recording,0.779,0.47,360200,0.281,0.0,9,0.513,-12.698,0,0.147,162.172,4,0.422
584,5iuUCW5jFWD5lEJvOzQu8m,"Lynn Ahrens,Stephen Flaherty,David Shiner",A Day For The Cat In The Hat - Original Broadway Cast Recording,0.555,0.66,166133,0.593,1.13e-06,9,0.268,-10.287,0,0.402,153.125,4,0.756
585,4EcD1UNYcq1bpQrZcR4C4C,"Stephen Flaherty,Anthony Blair Hall",It's Possible (McElligot's Pool) - Original Broadway Cast Recording,0.568,0.493,157533,0.415,0.0,2,0.231,-10.725,1,0.216,149.813,4,0.697
586,4W9A61dP0BMxzXpbz30HBG,"Alice Playten,Stuart Zagnit",How To Raise A Child - Original Broadway Cast Recording,0.802,0.52,39148,0.247,0.0,2,0.569,-12.209,1,0.278,69.073,4,0.65
587,0O0hYjkxChCsNqJPIrumy7,"Stephen Flaherty,Lynn Ahrens,Eric Devine",The Military - Original Broadway Cast Recording,0.646,0.648,187333,0.604,2.43e-06,6,0.221,-9.798,1,0.452,122.814,4,0.564
588,4Coz55agJIaOXbP4QtLZoY,"Lynn Ahrens,Stephen Flaherty,Kevin Chamberlin,Anthony Blair Hall",Alone In The Universe - Original Broadway Cast Recording,0.717,0.349,289200,0.269,0.0,0,0.257,-12.833,1,0.0354,142.809,4,0.245
589,5JU6tsbLXmaBlIWi47Q2aU,Janine LaManna,The One Feather Tail Of Miss Gertrude McFuzz - Original Broadway Cast Recording,0.79,0.382,76693,0.0447,0.0,0,0.24,-16.138,1,0.0389,82.215,5,0.261
590,2BH4bejqaJtbsy9Ze4nw4d,"Lynn Ahrens,Stephen Flaherty,Michele Pawk",Amayzing Mayzie - Original Broadway Cast Recording,0.674,0.632,130666,0.497,0.0,0,0.343,-10.048,1,0.176,108.992,4,0.772
591,1WLM7U47BWUFpixF5cNEhm,"Lynn Ahrens,Stephen Flaherty,Janine LaManna",Amayzing Gertrude - Original Broadway Cast Recording,0.676,0.694,131773,0.307,0.0,4,0.397,-12.246,1,0.522,105.376,4,0.449
592,3OlBCTvUfwgV38hFdXroWo,"David Engel,Tom Plotkin,Eric Jordan Young",Monkey Around - Original Broadway Cast Recording,0.346,0.832,110226,0.405,0.000114,7,0.246,-12.748,0,0.124,122.095,4,0.848
593,2xW88OGXtRvJMBfcshkalP,"Lynn Ahrens,Stephen Flaherty,Sharon Wilkins",Chasing The Whos - Original Broadway Cast Recording,0.488,0.687,167440,0.646,0.0,10,0.638,-9.672,0,0.224,107.16,4,0.561
594,3b96D5IsagPqq3IP7bJx8L,"Stephen Flaherty,David Shiner",How Lucky You Are - Original Broadway Cast Recording,0.69,0.699,100360,0.397,0.0,5,0.111,-12.47,1,0.629,136.785,4,0.595
595,5HML9ylanbhqWYe0kk3jiM,"Lynn Ahrens,Stephen Flaherty,Janine LaManna,Kevin Chamberlin","Notice Me, Horton - From Seussical The Musical",0.715,0.462,187106,0.209,0.0,5,0.526,-14.52,1,0.0739,114.046,4,0.382
596,30RxegdW1UjRRlbWUeAB6M,"Stephen Flaherty,Lynn Ahrens,Janine LaManna",How Lucky You Are (Mayzie's Reprise) - Original Broadway Cast Recording,0.564,0.685,96466,0.281,0.0,3,0.252,-15.34,1,0.366,93.963,4,0.497
597,4jvCajXN7h0Uwbr4r2y6dP,"Kevin Chamberlin,Janine LaManna",Horton Sits On The Egg / Act I Finale - Original Broadway Cast Recording,0.414,0.522,141533,0.478,0.0,5,0.605,-10.481,1,0.146,134.65,4,0.568
598,5OVuFToKBehh8K65PzqR5M,"Lynn Ahrens,Stephen Flaherty,Natascia Diaz,Sara Gettelfinger,Catrice Joseph","Egg, Nest and Tree - Original Broadway Cast Recording",0.416,0.786,100426,0.611,0.0,6,0.253,-10.129,1,0.167,105.955,4,0.295
599,2i4p7tCQQK86mJJrtBpp7F,Michele Pawk,Mayzie In Palm Beach - Original Broadway Cast Recording,0.733,0.595,136933,0.205,0.0,10,0.141,-14.152,1,0.422,66.23,4,0.283
600,06tkNQOEW8mqkdaIpVZ40I,"Lynn Ahrens,Stephen Flaherty,Kevin Chamberlin",Alone in The Universe (Reprise) - Original Broadway Cast Recording,0.79,0.297,66973,0.118,1.05e-05,7,0.31,-19.654,1,0.0465,79.526,3,0.242
601,4kZ92MlT4ndyvXQnOICeRB,"Stephen Flaherty,Kevin Chamberlin",Solla Sollew - Original Broadway Cast Recording,0.759,0.197,211066,0.205,0.0,5,0.117,-13.484,1,0.0353,63.334,4,0.158
602,1Wr1qQ834XP35I5NNZjQG8,David Shiner,Havin' A Hunch - Original Broadway Cast Recording,0.639,0.566,201733,0.51,0.0,1,0.0829,-9.851,1,0.318,161.528,4,0.472
603,2poXoKCKi46LKC6yE6x2Ib,"Lynn Ahrens,Stephen Flaherty,Janine LaManna",All For You - Original Broadway Cast Recording,0.781,0.589,217733,0.204,0.0,5,0.148,-13.118,1,0.231,69.168,4,0.265
604,6gRc6jiufBIEBLZpDzJyKH,Kevin Chamberlin,The People Versus Horton The Elephant - Original Broadway Cast Recording,0.676,0.494,270960,0.473,2.51e-06,4,0.317,-10.835,1,0.457,82.405,4,0.433
605,51dBgpjjT7yX766z5jAfmD,"Stephen Flaherty,Lynn Ahrens,Original Broadway Cast: Seussical: The Musical","Finale / Oh, The Thinks You Can Think - Original Broadway Cast Recording",0.752,0.417,230666,0.291,0.0,2,0.104,-12.663,1,0.0995,137.328,3,0.353
606,6HatwE3la3Gh8eoAyL2Z6d,"Dr. Seuss,Lynn Ahrens,Stephen Flaherty,Original Broadway Cast: Seussical: The Musical",Green Eggs And Ham - Original Broadway Cast Recording,0.249,0.576,77866,0.616,7.86e-06,0,0.586,-9.933,0,0.746,196.965,4,0.659
607,08hlFtp8y9S6YZmjBNvQ1I,"Andrew Rannells,Josh Gad,Rory O'Malley,Kevin Duda,Clark Johnsen,Justin Bohon,Brian Sears,Scott Barnhardt,Benjamin Schrader,Lewis Cleale,Jason Michael Snow",Hello!,0.735,0.658,172026,0.506,0.0,0,0.0469,-9.927,1,0.246,130.491,4,0.654
608,7ih0MAOJz2OiaXR1lOO61X,"Andrew Rannells,Josh Gad,Rory O'Malley,Kevin Duda,Clark Johnsen,Justin Bohon,Brian Sears,Scott Barnhardt,Benjamin Schrader,Lewis Cleale,Jason Michael Snow",Two by Two,0.73,0.549,271573,0.444,0.0,3,0.342,-10.08,1,0.388,156.569,4,0.609
609,3VHDIvoYPrOkUQmirAn5vr,"Josh Gad,Andrew Rannells",You and Me (But Mostly Me),0.602,0.482,163240,0.509,0.0,0,0.0398,-7.947,1,0.0477,75.263,4,0.505
610,52a9fyhPzrMz6bxVQoEIcX,"Michael Potts,Andrew Rannells,Josh Gad,Michael James Scott,Lawrence Stallings,Rema Webb,Tyson Jennette,Maia Nkenge Wilson,Brian Tyree Henry,Darlesia Cearcy,Tommar Wilson,Ta'Rea Campbell,John Eric Parker",Hasa Diga Eebowai,0.431,0.76,264573,0.605,0.0,6,0.141,-8.782,1,0.372,105.69,4,0.452
611,3BvdyscylBbOhf0TL2S0yH,"Scott Barnhardt,Justin Bohon,Jason Michael Snow,Kevin Duda,Josh Gad,Brian Sears,Rory O'Malley,Andrew Rannells,Benjamin Schrader,Clark Johnsen",Turn It Off,0.652,0.552,303360,0.41,0.0,5,0.555,-10.549,1,0.42,141.845,3,0.626
612,2a40rR1vBXhMyucADZ8KHH,"Josh Gad,Andrew Rannells",I Am Here for You,0.911,0.371,124106,0.135,1.73e-06,9,0.329,-19.37,1,0.0919,86.81,5,0.37
613,06pQZG3BrfGCVvB9xmia1f,"Andrew Rannells,Lewis Cleale,Jared Gertner,Clark Johnsen,Benjamin Schrader,Rory O'Malley,Scott Barnhardt,Graham Bowen,Justin Bohon,Kevin Duda,Jason Michael Snow,Brian Sears,Michael James Scott,Nick Spangler,Josh Gad",All-American Prophet,0.6,0.674,374546,0.59,0.0,1,0.0977,-9.893,1,0.436,115.555,4,0.452
614,6n7FyFONGtwL0XdGALhXMJ,Nikki M. James,Sal Tlay Ka Siti,0.744,0.436,221653,0.331,0.0,0,0.0802,-10.593,1,0.0527,134.361,4,0.2
615,0Oyit4R44Ynbg9SOe6jfXR,"Josh Gad,'The Book of Mormon' Original Broadway Cast Company",Man Up,0.297,0.486,243893,0.659,0.0,2,0.078,-8.372,1,0.263,141.993,4,0.457
616,78XTGDFDdOMMWy778APlBK,"Lewis Cleale,Brian Sears,John Eric Parker,Asmeret Gebremichael,Josh Gad,'The Book of Mormon' Original Broadway Cast Company,Nikki M. James,Rory O'Malley,Rema Webb,Michael James Scott,Scott Barnhardt",Making Things up Again,0.527,0.672,256800,0.382,0.0,8,0.143,-11.249,1,0.873,147.25,4,0.589
617,6g4kwd5Y4LS0H31PZ5GcuY,"Benjamin Schrader,Kevin Duda,Brian Tyree Henry,Maia Nkenge Wilson,Lewis Cleale,Andrew Rannells,Michael Potts",Spooky Mormon Hell Dream,0.245,0.531,270386,0.772,0.0,3,0.0681,-8.263,1,0.27,158.121,4,0.454
618,4YfNmQKnrX5DrlAxSAnMoA,Andrew Rannells,I Believe,0.676,0.377,282786,0.452,0.0,1,0.295,-9.133,1,0.051,166.553,4,0.563
619,7LyYK173QOgj389valYJwv,"Josh Gad,Nikki M. James",Baptize Me,0.495,0.487,255213,0.432,0.0,0,0.257,-10.372,1,0.213,167.623,4,0.441
620,041STHVCMt9AtrKYZAEyTi,"Clark Johnsen,Rory O'Malley,Kevin Duda,Justin Bohon,Brian Sears,Scott Barnhardt,Benjamin Schrader,Jason Michael Snow,Josh Gad",I Am Africa,0.458,0.386,141946,0.49,0.0,2,0.552,-8.648,1,0.0546,154.494,4,0.383
621,3E4YbYsTTOWBtk1YiBZu49,"Rema Webb,Darlesia Cearcy,Michael Potts,John Eric Parker,Maia Nkenge Wilson,Ta'Rea Campbell,Tommar Wilson,Nikki M. James,Tyson Jennette,Lawrence Stallings,Brian Tyree Henry,Michael James Scott",Joseph Smith American Moses,0.377,0.7,372240,0.511,0.0,10,0.137,-10.379,0,0.545,131.592,3,0.335
622,4I4UN8MOiWPgUZgENIFW4a,"Andrew Rannells,Josh Gad,'The Book of Mormon' Original Broadway Cast Company",Tomorrow Is a Latter Day,0.622,0.417,361613,0.587,0.0,7,0.23,-10.03,1,0.322,169.835,4,0.462
623,2NTXTzvznh6bdlEkikXOEH,Anything Goes New Broadway Company Orchestra,Overture,0.845,0.529,157693,0.409,0.33,8,0.255,-7.079,1,0.0493,110.777,4,0.607
624,23B3o2laQ6r35OQMgtXTRo,Sutton Foster,I Get a Kick out of You,0.847,0.397,144480,0.179,1.02e-06,10,0.102,-14.824,1,0.0635,170.665,4,0.389
625,16yp5qRfetwD96yOdTdF61,'Anything Goes' New Broadway Cast Ensemble,There's No Cure Like Travel / Bon Voyage,0.751,0.634,114066,0.596,3.74e-06,7,0.0673,-7.8,1,0.0546,129.152,4,0.901
626,5poMgcmtczmFfC38ayOdlw,"Sutton Foster,Colin Donnell",You're the Top,0.817,0.656,301413,0.391,0.0,8,0.12,-8.117,1,0.179,105.647,4,0.734
627,3hNRNKpFhsKRWRqPt2Lex3,Colin Donnell,Easy to Love,0.948,0.278,214106,0.178,6.41e-05,8,0.118,-16.793,1,0.0449,75.332,3,0.127
628,5eaOLqxqts6VaLOCObATwp,Laura Osnes,Easy to Love - Reprise,0.94,0.299,59120,0.146,0.000289,8,0.224,-16.797,0,0.0363,74.714,4,0.125
629,06otCdjIpLWYGC2mD67KfN,John Mcmartin,The Crew Song,0.893,0.595,88640,0.168,0.0,7,0.0758,-14.226,1,0.589,183.825,3,0.531
630,5XfdB9AnUQnV4P1nwT6Jjb,"Ward Billeisen,Josh Franklin,Daniel J. Edwards,William Ryall",There'll Always Be a Lady Fair,0.813,0.579,90546,0.237,0.0,0,0.07,-13.763,1,0.0613,83.396,4,0.804
631,12uXcoqZ3OZfaC5EQn22ri,"Joel Grey,Sutton Foster",Friendship,0.834,0.791,209880,0.323,2.09e-06,10,0.162,-8.205,1,0.117,94.569,4,0.788
632,4WC0R4c3ksBrDgmrxhtP7g,"Colin Donnell,Laura Osnes",It's De-Lovely,0.924,0.458,299133,0.156,3.99e-06,7,0.0927,-14.002,0,0.0681,149.129,4,0.27
633,0LgODbepSswNlLUK8EEH8v,"Sutton Foster,Anything Goes New Broadway Company Orchestra",Anything Goes,0.682,0.617,348253,0.438,0.00218,7,0.28,-8.707,1,0.17,98.823,4,0.725
634,0I82oheV2eznrBuvV77Czo,"Walter Charles,Anything Goes New Broadway Company Orchestra",Public Enemy Number One,0.883,0.482,97360,0.208,0.0,5,0.451,-13.414,1,0.0422,84.632,4,0.797
635,4DtUDXWjncnJEGkjWNzXUg,"Sutton Foster,Shina Ann Morris,Kimberly Fauré,Jennifer Savelli,Joyce Chittick,'Anything Goes' New Broadway Cast Ensemble","Blow, Gabriel, Blow",0.794,0.555,452786,0.505,0.00271,0,0.552,-7.8,0,0.17,108.728,4,0.689
636,4cFEDjjpNsg4WkHSt6lc3c,Laura Osnes,"Goodbye, Little Dream, Goodbye",0.946,0.236,143720,0.145,0.00509,5,0.155,-14.257,1,0.0409,91.95,1,0.0714
637,1VCLebfSBPVcphzJyff02N,Joel Grey,Be Like the Blue Bird,0.866,0.537,213800,0.0299,0.0,2,0.13,-18.271,1,0.0663,98.432,4,0.361
638,31BYI0KLyEpakcpxURXhwj,"Colin Donnell,Laura Osnes,Ward Billeisen,Josh Franklin,Daniel J. Edwards,William Ryall",All Through the Night,0.875,0.279,199760,0.343,3.89e-06,10,0.109,-12.315,1,0.0401,106.399,4,0.14
639,0ij6wB42Kc0Qd9TejMKt4m,"Adam Godley,Sutton Foster",The Gypsy in Me,0.793,0.505,223693,0.329,0.00652,10,0.158,-10.43,0,0.12,138.3,4,0.506
640,3ruxXjlhXyYpZuGhtPksTr,"Jessica Stone,'Anything Goes' New Broadway Cast Ensemble",Buddie Beware,0.857,0.482,208066,0.312,0.0,8,0.0685,-9.037,1,0.0785,102.721,4,0.504
641,0dgvAFAHF1XLIKQK8vKixd,Anything Goes New Broadway Company,Finale,0.845,0.459,92440,0.339,0.0,8,0.108,-8.779,1,0.23,183.11,4,0.796
642,68FWAcFY1VQoOJ9xCuFCSr,"Orchestra,Original Television Cast of the Wiz LIVE!",Prologue,0.1,0.431,50573,0.666,0.0907,10,0.152,-3.174,1,0.0506,118.381,4,0.846
643,06d6EsaOZTJt4QbwyKEEU6,"Stephanie Mills,Original Television Cast of the Wiz LIVE!",The Feeling We Once Had,0.391,0.379,202080,0.535,9.69e-06,3,0.12,-5.931,1,0.0529,94.809,4,0.287
644,2B8FMa0jlQVegOngWsBXfX,"Orchestra,Original Television Cast of the Wiz LIVE!",Tornado,0.00447,0.523,105106,0.738,0.349,1,0.0571,-4.758,1,0.0414,122.088,4,0.209
645,3cueTwM54U1o6Nny3lxzQG,"RILEY,Shanice Williams,Original Television Cast of the Wiz LIVE!",He's the Wizard,0.0814,0.314,152400,0.89,5.92e-05,1,0.236,-2.441,0,0.245,170.519,4,0.37
646,5KueplDLckIIMopvoJfxbT,"Shanice Williams,Original Television Cast of the Wiz LIVE!",Soon As I Get Home,0.573,0.315,213000,0.656,4.5e-06,8,0.113,-3.098,1,0.037,97.121,4,0.23
647,6nhF1r39CnpUwd3wLnkmYm,"Elijah Kelley,Original Television Cast of the Wiz LIVE!",You Can't Win,0.0135,0.479,205280,0.889,0.0,11,0.128,-2.449,0,0.266,123.015,4,0.553
648,2sUWPVpW4aJuioJdlUMGtO,"Shanice Williams,Elijah Kelley,David Alan Grier,Ne-Yo,Original Television Cast of the Wiz LIVE!",Ease on Down the Road,0.207,0.703,118840,0.861,0.0,5,0.0923,-1.76,0,0.246,117.889,4,0.79
649,19y0yqgi5gNTZJxGH6xJbz,"Ne-Yo,Original Television Cast of the Wiz LIVE!",Slide Some Oil to Me,0.0322,0.696,145866,0.81,0.0,1,0.153,-3.592,1,0.224,140.101,4,0.551
650,6GPMPxXnfbXYvqaReFvihb,"David Alan Grier,Original Television Cast of the Wiz LIVE!",Mean Ole Lion,0.0183,0.73,96533,0.906,0.0,0,0.169,-3.284,1,0.246,135.016,4,0.77
651,75bkQRCjcAyo8g9jqF8Hfz,"Shanice Williams,David Alan Grier,Original Television Cast of the Wiz LIVE!",Be a Lion,0.549,0.238,201453,0.565,0.0,7,0.129,-4.065,1,0.0304,98.034,3,0.159
652,4F8LIWoQGwwhdwDkYA1mRC,"Queen Latifah,Original Television Cast of the Wiz LIVE!",So You Wanted to See the Wizard,0.0304,0.586,116266,0.824,0.0,1,0.265,-3.157,0,0.0507,114.937,4,0.765
653,2EyCzR5lKbQlD0b9JuuQzR,"Shanice Williams,Elijah Kelley,David Alan Grier,Ne-Yo,Original Television Cast of the Wiz LIVE!",What Would I Do if I Could Feel,0.166,0.319,162013,0.652,0.0,2,0.097,-4.405,0,0.0536,88.513,4,0.131
654,4d8nBkuev8RscnyymXsIH0,"Shanice Williams,Elijah Kelley,David Alan Grier,Ne-Yo,Original Television Cast of the Wiz LIVE!",We Got It,0.0769,0.65,249773,0.787,0.0,0,0.0863,-3.326,1,0.0888,110.978,4,0.357
655,4O2Aktqs3Q82pzHZSaMGd5,"Mary J. Blige,Original Television Cast of the Wiz LIVE!",Don't Nobody Bring Me No Bad News,0.121,0.571,190546,0.974,0.0,5,0.236,-1.541,1,0.374,119.971,4,0.408
656,2j79dXpn8GYwYjRIPBJWCE,"Shanice Williams,Elijah Kelley,David Alan Grier,Ne-Yo,Original Television Cast of the Wiz LIVE!",A Brand New Day,0.0411,0.57,217786,0.866,0.0,5,0.822,-4.325,1,0.152,123.129,4,0.42
657,4MdUIHyo7fHkpaTeC32o0Q,"Queen Latifah,Original Television Cast of the Wiz LIVE!",Y'all Got It,0.0124,0.655,137133,0.889,0.0,10,0.0787,-3.588,0,0.284,137.966,4,0.585
658,0i5jFDwZeOD88lnuOEbOjo,"Uzo Aduba,Original Television Cast of the Wiz LIVE!",Believe in Yourself,0.291,0.252,141960,0.594,0.000134,10,0.21,-2.897,1,0.039,167.716,4,0.096
659,57a2vKhy3PoYveE2wVizPp,"Shanice Williams,Original Television Cast of the Wiz LIVE!",Home,0.13,0.424,200546,0.622,1.42e-06,5,0.097,-4.663,1,0.0362,98.239,4,0.165
660,4dS1QQw8askb1KSDLCKuvK,"Lin-Manuel Miranda,'In The Heights' Original Broadway Company",In the Heights,0.516,0.622,458906,0.468,0.0,5,0.337,-7.146,1,0.435,170.878,4,0.692
661,6OSTrvIX8JXxRxFT4C9y0J,"'In The Heights' Original Broadway Company,Mandy Gonzalez",Breathe,0.848,0.397,244066,0.242,0.0,10,0.106,-10.754,1,0.0663,171.747,3,0.144
